crc32,savetype_code,rtc,description
dbcd4541,0,0,Tonka - On the Job (USA)
a824df3f,2,0,"Tony Hawk's American Sk8land (Europe, English)"
9633084a,2,0,"Tony Hawk's American Sk8land (Europe, French / German / Italian / Spanish)"
7b089f4a,2,0,Tony Hawk's American Sk8land (USA)
4a975f48,1,0,Tony Hawk's Downhill Jam (Europe)
37b0b53d,1,0,Tony Hawk's Downhill Jam (USA)
812dc57a,1,0,"Tony Hawk's Pro Skater 2 (Europe, USA)"
f0efc9d8,1,0,Tony Hawk's Pro Skater 2 (France)
6d236181,1,0,Tony Hawk's Pro Skater 2 (Germany)
f669a368,2,0,"Tony Hawk's Pro Skater 3 (Europe, USA)"
8d132067,2,0,Tony Hawk's Pro Skater 3 (France)
74174675,2,0,Tony Hawk's Pro Skater 3 (Germany)
8cb0aa77,2,0,"Tony Hawk's Pro Skater 4 (Europe, USA)"
1f5149bc,2,0,"Tony Hawk's Underground (Europe, USA)"
bf864083,2,0,"Tony Hawk's Underground 2 (Europe, USA)"
3e69a610,0,0,"Tootuff - The Gagmachine (Europe, prototype)"
391c0497,1,0,Top Gear GT Championship (Europe)
0a9c9968,1,0,Top Gear GT Championship (USA)
86ad4007,1,0,Top Gear Rally (Europe)
be67d878,1,0,TG Rally (Europe)
c457c5db,1,0,Top Gear Rally (Japan)
4dd90762,1,0,Top Gear Rally (USA)
dfc88d3e,0,0,Top Gun - Combat Zones (USA)
fdbe5a26,0,0,"Top Gun - Firestorm Advance (Europe, USA)"
a8e8618b,1,0,Top Spin 2 (Europe)
a960d63b,1,0,Top Spin 2 (USA)
b94ddc93,1,0,Total Soccer (Europe)
28c3e211,1,0,Total Soccer Advance (Japan)
92f99295,2,0,Total Soccer Manager (Europe)
06992f1d,1,0,Totally Spies! (Europe)
aaa6e141,1,0,Totally Spies! (USA)
ca245559,1,0,Totally Spies! 2 - Undercover (Europe)
2c8eb8a1,1,0,Totally Spies! 2 - Undercover (USA)
c2945d42,3,0,Tottoko Hamutarou 3 - Love Love Daibouken Dechu (Japan)
1b6e5617,3,0,Tottoko Hamutarou 4 - Nijiiro Daikoushin Dechu (Japan)
14eb6587,2,0,Touhai Densetsu Akagi - Yami ni Mai Orita Tensai (Japan)
4043f1e0,2,0,Toukon Heat (Japan)
95e05895,4,0,Welcome to The Tower SP (USA)
ec325c92,4,0,The Tower SP (Japan)
227fc16b,3,0,Toyrobo Force (Japan)
794b2602,0,0,"Disney's Treasure Planet (Europe, rev. 1)"
d52ddce1,0,0,Disney's Treasure Planet (Europe)
8b14f9ec,0,0,Disney's Treasure Planet (USA)
961260ae,1,0,Trick Star (Europe)
b5f7bf43,1,0,Tringo (Europe)
2956a0da,1,0,Tringo (USA)
3e0ed609,1,0,"Trollz - Hair Affair! (Europe, English)"
fb2284ef,1,0,"Trollz - Hair Affair! (Europe, English / German / Italian)"
14fea5c0,1,0,"Trollz - Hair Affair! (Europe, English / French / Spanish)"
c5cd2c22,1,0,Trollz - Hair Affair! (USA)
3bf38352,1,0,Tron 2.0 - Killer App (Europe)
77d50ec6,1,0,Tron 2.0 - Killer App (USA)
5a7e762b,4,0,Tsuukin Hitofude (Japan)
e5e0b0f1,1,0,Turbo Turtle Adventure (USA)
07a32299,0,0,Turok Evolution (Europe)
4edac27a,0,0,Turok Evolution (USA)
378d6da7,0,0,Turok Dinosaur Hunter (prototype)
9ef46f34,0,0,Turok Dinosaur Hunter (prototype brighter)
401e10ea,0,0,Turok Dinosaur Hunter (prototype earlier)
024a1914,3,0,Tweety and the Magic Gems (Europe)
f1a49d56,3,0,Tweety and the Magic Gems (Netherlands)
c66e14a4,3,0,Titi et les Bijoux Magiques (France)
8aa6e91a,3,0,Tweety and the Magic Gems (Germany)
2da5c91e,3,0,Tweety and the Magic Gems (USA)
d38672bf,3,0,Tweety no Hearty Party (Japan)
108c3535,2,0,"Ty the Tasmanian Tiger 2 - Bush Rescue (Europe, USA)"
cf467e1b,2,0,Ty the Tasmanian Tiger 3 - Night of the Quinkan (USA)
e5acba28,0,0,"Tyrian 2000 (USA, prototype)"
5a211b60,2,0,Uchuu Daisakusen Choco Vader - Uchuu kara no Shinryakusha (Japan)
a00a4530,3,0,Uchuu no Stellvia (Japan)
ed368ef1,1,0,Ueki no Housoku - Jingi Sakuretsu! Nouryokusha Battle (Japan)
31b1a586,2,0,Ui-Ire - World Soccer Winning Eleven (Japan)
264f7a95,2,0,Ultimate Arcade Games (USA)
5d4d88c5,1,0,Ultimate Beach Soccer (USA)
b6c9f401,1,0,"Ultimate Brain Games (Europe, USA)"
94863423,2,0,"Ultimate Card Games (USA, rev. 2)"
300f5d25,2,0,"Ultimate Card Games (USA, rev. 1)"
8a0831bd,2,0,"Ultimate Card Games (Europe, USA)"
bb85ad55,1,0,Ultimate Muscle - The Kinnikuman Legacy - The Path of the Superhero (USA)
65e2295b,1,0,"Ultimate Muscle - The Kinnikuman Legacy - The Path of the Superhero (USA,
			prototype, 20030429)"
a13f76a5,1,0,Ultimate Puzzle Games (USA)
97e1727f,1,0,"Ultimate Spider-Man (Europe, English)"
61a74634,1,0,"Ultimate Spider-Man (Europe, French / German / Italian / Spanish)"
931e2c18,1,0,Ultimate Spider-Man (USA)
95988ee2,0,0,Ultimate Winter Games (USA)
c03785c7,4,0,Ultra Keibitai - Monster Attack (Japan)
2547f3a1,0,0,Unfabulous (USA)
e2018633,0,0,2 Game Pack!: Uno - Skip-Bo (Europe)
0e2af604,0,0,2 Game Pack!: Uno - Skip-Bo (USA)
315360d0,0,0,Uno 52 (Europe)
c659c6db,0,0,Uno 52 (USA)
414ea9f4,0,0,Uno Free Fall (Europe)
19fcc78e,0,0,Uno Free Fall (USA)
4c53ba49,0,0,"Urban Yeti! (Europe, USA)"
8b3330bb,4,0,"The Urbz - Sims in the City (Europe, USA)"
bbccc2fd,4,0,The Urbz - Sims in the City (Japan)
7e617c46,0,0,"Uridium Advance (Europe, prototype, 20030307)"
aefa2250,0,0,"Uridium Advance (Europe, prototype, 20020911)"
18fb99b1,0,0,"Uridium Advance and Paradroid 2 in 1 (Europe, prototype, 20030430)"
251b2503,1,0,V-Master Cross (Japan)
02d20287,1,0,V-Rally 3 (Europe)
a0aa46b9,1,0,V-Rally 3 (Japan)
d3ae3d37,1,0,V-Rally 3 (USA)
718a6c3b,0,0,V.I.P. (Europe)
9e8748c9,0,0,Van Helsing (Europe)
36159d63,0,0,Van Helsing (USA)
e368a67a,3,0,Vattroller X (Japan)
b5213253,1,0,BigIdea's VeggieTales - LarryBoy and the Bad Apple (USA)
e52a3ab8,1,0,Virtua Tennis (Europe)
e0bd3b75,1,0,Virtua Tennis (USA)
23b92cf7,1,0,Virtual Kasparov (Europe)
815b722f,1,0,Virtual Kasparov (USA)
ca4f6d5d,1,0,W.i.t.c.h. (Europe)
47b49060,1,0,"Wade Hixton's Counter Punch (Europe, USA)"
5e5c008c,3,0,Wagamama Fairy Mirumo de Pon! - 8 Nin no Toki no Yousei (Japan)
5effdc65,3,0,Wagamama Fairy Mirumo de Pon! - Dokidoki Memorial Panic (Japan)
ae2fb113,3,0,Wagamama Fairy Mirumo de Pon! - Nazo no Kagi to Shinjitsu no Tobira (Japan)
7d21f61f,2,0,Wagamama Fairy Mirumo de Pon! - Ougon Maracas no Densetsu (Japan)
f5da0dcc,3,0,Wagamama Fairy Mirumo de Pon! - Taisen Mahoudama (Japan)
a606c803,3,0,Wagamama Fairy Mirumo de Pon! - Yume no Kakera (Japan)
a3ccf1ec,1,0,Wakeboarding Unleashed featuring Shaun Murray (Europe)
cad6376c,1,0,Wakeboarding Unleashed featuring Shaun Murray (USA)
cf7585f1,3,0,Waliou Xunbao Ji (China)
78a4d2d4,3,0,Waliou Zhizao (China)
b12d2724,2,0,"Wannyan Doubutsu Byouin (Japan, rev. 1)"
6de82857,2,0,Wannyan Doubutsu Byouin (Japan)
e93f547b,1,0,Wanko de Kururin! Wancle (Japan)
253ad05e,2,0,Wanko Mix Chiwanko World (Japan)
5f41c9fe,1,0,Wanwan Meitantei (Japan)
d6141609,3,0,"Wario Land 4 (Europe, USA)"
f56ebb7a,3,0,Wario Land Advance (Japan)
500ca178,3,0,"WarioWare, Inc. - Minigame Mania (Europe)"
ec0c0c58,3,0,"WarioWare, Inc. - Mega Microgame$! (USA, prototype)"
785d8b8c,3,0,"WarioWare, Inc. - Mega Microgame$! (USA)"
cb4e844b,0,0,"WarioWare - Twisted! (USA, Australia)"
e58ef9a2,1,0,Whac-A-Mole (USA)
667a0d06,3,0,Whistle! - Dai-37-kai Tokyo-to Chuugakkou Sougou Taiiku Soccer Taikai (Japan)
b9c55b22,0,0,Who Wants to Be a Millionaire (UK)
da7006e0,0,0,Who Wants to Be a Millionaire (Australia)
41aa465e,0,0,Weekend Miljonairs (Netherlands)
08d71a89,0,0,Wer Wird Millionär (Germany)
8f33bd3f,0,0,Qui Veut Gagner des Millions (France)
43514d44,0,0,Quiere Ser Millonario (Spain)
b6f8527e,0,0,Chi Vuol Essere Milionario (Italy)
c89deb4f,0,0,Who Wants to Be a Millionaire - 2nd Edition (UK)
aad93da8,0,0,Who Wants to Be a Millionaire - Junior (UK)
e41720f5,0,0,"The Wild Thornberrys Movie (USA, prototype)"
4e2c47bc,0,0,"The Wild Thornberrys Movie (Europe, USA)"
afa71c84,0,0,La Famille Delajungle - Le Film (France)
f0ca0689,0,0,"The Wild Thornberrys - Chimp Chase (Europe, USA)"
f344d661,0,0,La Famille Delajungle - A la Poursuite de Darwin (France)
9d60610d,0,0,Expedition der Stachelbeeren - Zoff im Zoo (Germany)
de79edc3,1,0,"The Wild (Europe, USA)"
c8c12090,0,0,Die Wilden Fussball-Kerle (Germany)
a6281dd3,1,0,Die Wilden Fussball-Kerle - Gefahr im Wilde Kerle Land (Germany)
09f02f6a,1,0,Wing Commander - Prophecy (Europe)
62d9e3d0,1,0,Wing Commander - Prophecy (USA)
6e0d29fc,1,0,Wings (Europe)
49041bc8,1,0,Wings (USA)
e5a97a58,0,0,Winnie the Pooh's Rumbly Tumbly Adventure (Europe)
5b098a68,0,0,Winnie the Pooh's Rumbly Tumbly Adventure (USA)
9fb4af0a,5,0,"Winning Post for Game Boy Advance (Japan, rev. 2)"
5ada60f6,5,0,Winning Post for Game Boy Advance (Japan)
64c802f9,1,0,Winter Sports (Europe)
afcb9ce8,2,0,WinX Club (Europe)
1d6950a3,2,0,WinX Club (USA)
9eb09c77,1,0,WinX Club - Quest for the Codex (Europe)
29dfff34,1,0,WinX Club - Quest for the Codex (USA)
b3c77a61,3,0,"Wizardry Summoner (Japan, rev. 1)"
71695a71,3,0,Wizardry Summoner (Japan)
c4aa2b7b,1,0,"Wolfenstein 3D (Europe, USA)"
a3e1e037,1,0,Woody Woodpecker - Crazy Castle 5 (Japan)
092b3dce,1,0,Woody Woodpecker in Crazy Castle 5 (Europe)
b9a3c878,1,0,Woody Woodpecker in Crazy Castle 5 (USA)
78e5a643,1,0,Word Safari - The Friendship Totems (USA)
afe01c1f,2,0,World Advance Soccer - Shouri e no Michi (Japan)
4776f86e,0,0,World Championship Poker (Europe)
07f15152,0,0,World Championship Poker (USA)
8fa26a97,2,0,WPT - World Poker Tour (Europe)
b18784c1,2,0,WPT - World Poker Tour (USA)
eefb32ff,0,0,World Reborn (USA)
4c48ebb3,0,0,"World Reborn (USA, prototype)"
b5830f5f,0,0,World Tennis Stars (Europe)
036e30b0,0,0,World Tennis Stars (USA)
5223f5aa,0,0,Worms Blast (Europe)
8ee32cbe,0,0,Worms World Party (Europe)
e8789c18,0,0,Worms World Party (USA)
7f8cb0af,1,0,WTA Tour Tennis (USA)
459daf35,1,0,WTA Tour Tennis Pocket (Japan)
f1fb4fd1,1,0,"WWE - Road to WrestleMania X8 (Europe, USA)"
6694f94d,1,0,"WWE - Survivor Series (Europe, USA)"
8314421b,0,0,"WWF - Road to WrestleMania (USA, prototype)"
8d3b116e,0,0,"WWF - Road to WrestleMania (Europe, USA)"
c05f9907,0,0,X-Bladez - Inline Skater (Europe)
09fdd665,0,0,X-Bladez - Inline Skater (USA)
25f43491,1,0,"X-Men - Reign of Apocalypse (Europe, USA)"
34be6923,1,0,X-Men - The Official Game (Europe)
c87f460a,1,0,X-Men - The Official Game (USA)
41a92220,1,0,"X2 - Wolverine's Revenge (Europe, USA)"
82373b44,1,0,X-Men 2 - La Vengeance de Wolverine (France)
6dbbc17c,0,0,XS Moto (USA)
2b3a2ab2,1,0,"xXx (Europe, USA)"
44a77f71,1,0,xXx (France)
9c32a829,2,0,Yaoxi Dao (China)
a86f844a,2,0,Yggdra Union - We'll Never Fight Alone (Japan)
3e0df130,2,0,Yggdra Union - We'll Never Fight Alone (Europe)
3bfa68f7,2,0,Yggdra Union - We'll Never Fight Alone (USA)
e64c265c,0,0,Yoshi - Topsy-Turvy (USA)
31594b7a,0,0,Yoshi no Banyuuinryoku (Japan)
05f4d0aa,0,0,Yoshi's Universal Gravitation (Europe)
2a4a92b4,2,0,Youkaidou (Japan)
208d77ec,1,0,Yu Yu Hakusho - Ghostfiles - Spirit Detective (Europe)
d3784b52,1,0,Yu Yu Hakusho - Ghostfiles - Spirit Detective (USA)
aef6b7cc,2,0,"Yu Yu Hakusho - Ghostfiles - Tournament Tactics (Europe, USA)"
ae1a8e9d,3,0,Shonen Jump's Yu-Gi-Oh! - Destiny Board Traveler (Europe)
611e7bbd,3,0,Shonen Jump's Yu-Gi-Oh! - Destiny Board Traveler (USA)
8d52b3c5,3,0,Yu-Gi-Oh! - Sugoroku no Sugoroku (Japan)
ee317f69,5,0,Yu-Gi-Oh! - Dungeon Dice Monsters (Europe)
51b35e87,5,0,Yu-Gi-Oh! - Dungeon Dice Monsters (Japan)
8b5e0a27,5,0,Yu-Gi-Oh! - Dungeon Dice Monsters (USA)
460e073f,3,0,Yu-Gi-Oh! - Reshef of Destruction (Europe)
09e0c559,3,0,Shonen Jump's Yu-Gi-Oh! - Reshef of Destruction (USA)
d19db37c,3,0,Yu-Gi-Oh! - The Sacred Cards (Europe)
141fb1cc,3,0,Yu-Gi-Oh! - The Sacred Cards (USA)
3c42e84c,3,0,Yu-Gi-Oh! - World Championship Tournament 2004 (Europe)
69b6f229,3,0,Shonen Jump's Yu-Gi-Oh! - World Championship Tournament 2004 (USA)
17988e9b,3,0,"Shonen Jump's Yu-Gi-Oh! - Day of the Duelist - World Championship Tournament
			2005 (Europe)"
584db6a6,3,0,"Shonen Jump's Yu-Gi-Oh! - 7 Trials to Glory - World Championship Tournament
			2005 (USA)"
1becf9d3,3,0,"Yu-Gi-Oh! Duel Monsters International - Worldwide Edition (Japan, rev. 1)"
6dcfb879,3,0,Yu-Gi-Oh! Duel Monsters International 2 (Japan)
dfd07a36,3,0,Yu-Gi-Oh! - The Eternal Duelist Soul (USA)
cede4060,3,0,"Shonen Jump's Yu-Gi-Oh! - Ultimate Masters Edition - World Championship
			Tournament 2006 (Europe)"
f968a196,3,0,"Shonen Jump's Yu-Gi-Oh! - Ultimate Masters - World Championship Tournament 2006
			(USA)"
aca5ffc6,3,0,Yu-Gi-Oh! - Worldwide Edition - Stairway to the Destined Duel (Europe)
39b5e771,3,0,Yu-Gi-Oh! - Worldwide Edition - Stairway to the Destined Duel (USA)
98507497,3,0,Yu-Gi-Oh! Duel Monsters International - Worldwide Edition (Japan)
f3041e7e,3,0,Yu-Gi-Oh! Duel Monsters 5 Expert 1 (Japan)
a7054d60,3,0,Yu-Gi-Oh! Duel Monsters 6 Expert 2 (Japan)
b9be9b91,3,0,Yu-Gi-Oh! Duel Monsters 7 - Kettou Toshi Densetsu (Japan)
681daf1f,3,0,Yu-Gi-Oh! Duel Monsters 8 - Hametsu no Daijashin (Japan)
7a1019e6,3,0,Yu-Gi-Oh! Duel Monsters Expert 2006 (Japan)
7ab1ec04,3,0,Yu-Gi-Oh! Duel Monsters Expert 3 (Japan)
3fb2abda,3,0,Shonen Jump's Yu-Gi-Oh! GX - Duel Academy (Europe)
3b8a00fe,3,0,Shonen Jump's Yu-Gi-Oh! GX - Duel Academy (USA)
f4295da8,3,0,Yu-Gi-Oh! Duel Monsters GX - Mezase Duel King (Japan)
4d35aab7,1,0,Yumemi-chan no Naritai Series 3 - Watashi no Makesalon (Japan)
ce987f90,3,0,Yuujou no Victory Goal 4v4 Arashi - Get the Goal!! (Japan)
6da2166e,1,0,Yuureiyashiki no Nijuuyojikan (Japan)
9feef66d,5,0,Z.O.E. 2173 - Testament (Japan)
8753a1c5,1,0,Zapper (Europe)
6751a4ef,1,0,Zapper (USA)
b4f1e785,2,0,Zatchbell! - Electric Arena (USA)
6ce771a5,2,0,Zelda no Densetsu - Fushigi no Boushi (Japan)
81e42bee,2,0,Zelda no Densetsu - Kamigami no Triforce & 4tsu no Tsurugi (Japan)
d320a965,5,0,Zen-Nihon GT Senshuken (Japan)
268f9c7e,5,0,Zen-Nihon Shounen Soccer Taikai 2 - Mezase Nihon-ichi! (Japan)
84a4c1b4,2,0,Zero One (Japan)
fd6ce886,2,0,Zero One SP (Japan)
de7c1ae8,5,0,Zero-Tours (Japan)
00328bb3,3,0,"Zettaizetsumei Dangerous Jiisan - Naki no 1-kai Zettaifukujuu Violence Kouchou
			- Wagahai ga 1-ban Erainjai!! (Japan)"
7da6cc69,3,0,Zettaizetsumei Dangerous Jiisan - Shijou Saikyou no Dogeza (Japan)
5be52fb7,3,0,Zettaizetsumei Dangerous Jiisan 3 - Hateshinaki Mamonogatari (Japan)
99273ee3,3,0,Zettaizetsumei Dangerous Jiisan Tsuu - Ikari no Oshioki Blues (Japan)
59e2635f,0,0,Zidane Football Generation (Europe)
9cf348a8,0,0,Zoey 101 (USA)
302e75f3,3,0,Zoids Legacy (USA)
28e8b0d9,3,0,"Zoids Saga (Japan, rev. 1)"
5975dda8,3,0,Zoids Saga (Japan)
094e16ad,3,0,Zoids Saga Fuzors (Japan)
0c039503,3,0,Zoids Saga II (Japan)
71e2cd01,0,0,"Zoku Bokura no Taiyou - Taiyou Shounen Django (Japan, rev. 1)"
2804e589,0,0,Zoku Bokura no Taiyou - Taiyou Shounen Django (Japan)
973496e0,5,0,Zone of the Enders - The Fist of Mars (Europe)
24244415,5,0,Zone of the Enders - The Fist of Mars (USA)
4a23b8d6,1,0,ZooCube (Europe)
09a2255f,1,0,ZooCube (Japan)
af20be72,1,0,ZooCube (USA)
897b2893,2,0,Zooo (Europe)
d6d7a9c6,0,0,DigimonAdventure (China)
12edcbcc,0,0,Kou Dai Yao Guai - Zhi Hong Lan Dui Jue (China)
0295d50b,3,0,Digimon Sapphire (China)
cd0a9fdb,3,0,Digimon Ruby (China)
75f90391,0,0,Dolphin Demo
954d2619,0,0,"Sample Yoshi Game (prototype, 20010214)"
34f2ef47,0,0,"Sample Yoshi Game (prototype, 20000601)"
183a2207,1,0,"2 in 1: Astérix & Obélix - Bash Them All! + Astérix & Obélix XXL
			(Europe)"
2c3862c3,0,0,Barbie Superpack: Groovy Games + Secret Agent (Europe)
c99db2a1,0,0,Barbie Superpack: Groovy Games + Secret Agent (USA)
d720bdca,0,0,2 Games in 1: Bionicle + Knights' Kingdom (Europe)
3a4f8e4d,0,0,Double Game!: Cartoon Network Block Party + Cartoon Network Speedway (Europe)
b3d323e4,0,0,2 Games in 1: Cartoon Network Block Party + Cartoon Network Speedway (USA)
ee495897,3,0,"Castlevania Double Pack: Castlevania - Harmony of Dissonance + Castlevania -
			Aria of Sorrow (Europe)"
dbcecc7d,3,0,"Castlevania Double Pack: Castlevania - Harmony of Dissonance + Castlevania -
			Aria of Sorrow (USA)"
0beaa2f4,4,0,2 Games in 1: Columns Crown + ChuChu Rocket! (Europe)
2c38bae2,2,0,Crash Superpack: Crash Bandicoot 2 - N-Tranced + Crash Nitro Kart (USA)
99c96067,2,0,2 Games in 1: Disney Princess + Lizzie McGuire (Europe)
57f886b0,2,0,2 Games in 1: Disney Princesas + Lizzie McGuire (Spain)
34355326,1,0,2 Games in 1: Disney Princess + Disney's Brother Bear (Europe)
22c54ae1,1,0,2 Games in 1: Disney Princesse + Disney's Frère des Ours (France)
52c8a11f,1,0,2 Games in 1: Disneys Prinzessinnen + Disneys Bärenbrüder (Germany)
458dedb1,1,0,"2 Games in 1: Disney Principesse + Disney's Koda, Fratello Orso (Italy)"
01b143a9,1,0,2 Games in 1: Disney Princesas + Disney's Hermano Oso (Spain)
3b1cf966,1,0,2 Games in 1: Disney's The Lion King + Disney Princess (Europe)
cce9c2e2,1,0,2 Games in 1: Disney Princesse + Disney's Le Roi Lion (France)
ad82cb84,1,0,2 Games in 1: Disneys Prinzessinnen + Disneys Der Koenig der Loewen (Germany)
a4acba4a,1,0,2 Games in 1: Disney Principesse + Disney's Il Re Leone (Italy)
6472ac25,1,0,2 Games in 1: Disney Princesas + Disney's El Rey Leon (Spain)
9e5f961b,1,0,2 Games in 1: Disney's Brother Bear + Disney's The Lion King (Europe)
c8cdb4ed,3,0,"2 Disney Games: Disney Sports - Football + Disney Sports - Skateboarding
			(Europe)"
75703943,1,0,"2 Disney Games: Disney's Lilo & Stitch 2 + Disney's Peter Pan - Return to
			Neverland (Europe)"
1f9d002e,0,0,2 Games in One: Dora the Explorer Double Pack (USA)
ace78c4f,2,0,2 Games in 1: Dragon Ball Z I & II (USA)
280587f2,2,0,"2 Games in 1!: Dragon Ball Z - Buu's Fury + Dragon Ball GT - Transformation
			(USA)"
d5a37aa8,0,0,2 Games in 1: Finding Nemo - The Continuing Adventures + The Incredibles (USA)
60a35c6e,0,0,2 Games in 1: Findet Nemo + Findet Nemo - Das Abenteuer Geht Weiter (Germany)
72d5f428,0,0,2 Games in 1: Finding Nemo + Finding Nemo - The Continuing Adventures (Europe)
73444273,0,0,"2 Games in 1: Finding Nemo + Finding Nemo - The Continuing Adventures (Italy?,
			Spain?)"
2e5eda0d,0,0,"2 Games in 1: Finding Nemo + Finding Nemo - The Continuing Adventures (France?,
			Netherlands?)"
9702abce,0,0,"2 Games in 1: Finding Nemo + The Incredibles (Europe, English)"
2d4d69fa,0,0,"2 Games in 1: Finding Nemo + The Incredibles (Europe, French / Dutch)"
5db86e1c,0,0,2 Games in 1: Findet Nemo + Die Unglaublichen (Germany)
9ea46982,0,0,"2 Games in 1: Alla Ricerca di Nemo + Gli Incredibili - Una 'Normale' Famiglia
			di Supereroi (Italy)"
d7ac0697,0,0,2 Games in 1: Buscando a Nemo + Los Increibles (Spain)
cff20829,0,0,Double Game!: Golden Nugget Casino - Texas Hold 'em Poker (Europe)
6f88e088,0,0,2 Games in 1: Golden Nugget Casino - Texas Hold 'em Poker (USA)
20929ec1,0,0,"2 Game Pack!: Hot Wheels - Stunt Track Challenge + Hot Wheels - World Race
			(Europe, USA)"
b3c2cf9f,0,0,2 Games in 1: Hot Wheels - Velocity X + Hot Wheels - World Race (Europe)
a440a760,0,0,2 Games in 1: Hot Wheels - Velocity X + Hot Wheels - World Race (USA)
8eae8860,1,0,Hugo 2 in 1 (Europe)
0a907f58,0,0,"2 Game Pack! - Matchbox Missions: Emergency Response + Air, Land & Sea
			Rescue (Europe)"
4080aac1,0,0,"2 Game Pack! - Matchbox Missions: Emergency Response + Air, Land & Sea
			Rescue (USA)"
6cb47552,0,0,"2 Games in 1: Monsters, Inc. + Finding Nemo (Europe)"
8f66cad4,0,0,2 Games in 1: Monsters en Co. + Finding Nemo (Netherlands)
20298a03,0,0,2 Games in 1: Monstres & Cie + Le Monde de Nemo (France)
4fd20e32,0,0,2 Games in 1: Die Monster AG + Findet Nemo (Germany)
06715995,0,0,2 Games in 1: Monsters & Co. + Alla Ricerca di Nemo (Italy)
9ff018f9,0,0,"2 Games in 1: Monstruos, S.A. + Buscando a Nemo (Spain)"
ad1c5818,0,0,"2 Games in 1 Double Pack: Monsters, Inc. + Finding Nemo (USA)"
51d6ceb0,1,0,2 Games in 1: Moto GP + GT Advance 3 - Pro Concept Racing (Europe)
b68b84c1,1,0,Pac-Man World & Ms. Pac-Man - Maze Madness (Europe)
851127d4,1,0,2 Great Games!: Pac-Man World + Ms. Pac-Man - Maze Madness (USA)
965391ea,1,0,"Pferd & Pony 2 in 1: Pferd & Pony - Mein Pferdehof + Pferd & Pony -
			Lass Uns Reiten 2 (Germany)"
1b6956d0,0,0,2 Games in 1: Power Rangers - Ninja Storm + Power Rangers - Time Force (Europe)
14aa2642,0,0,"2 Games in 1: Power Rangers - Ninja Storm + Power Rangers - La Force du Temps
			(France)"
a5e872d7,0,0,"2 Games in 1: Power Rangers - Ninja Storm + Power Rangers - Time Force
			(Germany)"
994e7629,0,0,"2 Games in 1 Double Pack: Power Rangers - Ninja Storm + Power Rangers - Time
			Force (USA)"
2a3e1a8d,1,0,"Prince of Persia - The Sands of Time & Lara Croft Tomb Raider - The
			Prophecy (Europe)"
0db22e8c,0,0,Double Game!: Quad Desert Fury + Monster Trucks (Europe)
f9ec06a9,0,0,2 Games in 1: Quad Desert Fury + Monster Trucks (USA)
e5ac73bb,0,0,2 Games in 1: Rugrats - Go Wild + SpongeBob SquarePants - SuperSponge (Europe)
b3bb9a45,0,0,"2 Games in 1: Les Razmoket Rencontrent les Delajungle + SpongeBob SquarePants -
			SuperSponge (France)"
bfcd892e,1,0,2 Games in 1: Scooby-Doo + Scooby-Doo 2 - Monsters Unleashed (Europe)
d21582d0,1,0,2 Games in 1: Scooby-Doo + Scooby-Doo 2 - Desatado (Spain)
802c9234,1,0,2 Games in 1: Scooby-Doo + Scooby-Doo 2 - Les Monstres Se Dechainent (France)
1f023dbe,1,0,2 Games in 1: Scooby-Doo + Scooby-Doo 2 - Monsters Unleashed (USA)
99566698,1,0,"2 Games in 1 Double Pack: Scooby-Doo! - Mystery Mayhem + Scooby-Doo and the
			Cyber Chase (Europe)"
5318df13,1,0,"2 Games in 1 Double Pack: Scooby-Doo! - Mystery Mayhem + Scooby-Doo and the
			Cyber Chase (USA)"
63bb643f,1,0,2-in-1 Fun Pack: Shrek 2 + Madagascar (Europe)
39d68733,1,0,2-in-1 Fun Pack: Shrek 2 + Madagascar (USA)
3535b2bf,1,0,2-in-1 Fun Pack: Shrek 2 + Madagascar - Operation Penguin (Europe)
18670538,1,0,2-in-1 Fun Pack: Shrek 2 + Madagascar - Operation Penguin (USA)
1802c624,1,0,2 in 1 Game Pack: Shrek 2 + Shark Tale (Europe)
5cb036c7,1,0,2 in 1 Game Pack: Shrek 2 + Shark Tale (USA)
22489c7c,4,0,2 Games in 1: Sonic Advance + ChuChu Rocket! (Europe)
21ef5165,4,0,Double Pack: Sonic Advance + ChuChu Rocket! (Japan)
94cf5b2b,4,0,2 Games in 1: Sonic Advance + Sonic Battle (Europe)
31d712d3,4,0,Double Pack: Sonic Advance + Sonic Battle (Japan)
1127dc09,4,0,2 Games in 1: Sonic Advance + Sonic Pinball Party (Europe)
0dfaa3f2,4,0,Double Pack: Sonic Battle + Sonic Pinball Party (Japan)
fbafb638,4,0,Combo Pack - Sonic Advance + Sonic Pinball Party (USA)
2c57e588,4,0,2 Games in 1: Sonic Battle + ChuChu Rocket! (Europe)
a50de233,4,0,2 Games in 1: Sonic Battle + Sonic Pinball Party (Europe)
8577a000,4,0,2 Games in 1: Sonic Pinball Party + Columns Crown (Europe)
d732e52d,1,0,2 in 1 Game Pack: Spider-Man & Spider-Man 2 (Europe)
0ae3637f,1,0,2 in 1 Game Pack: Spider-Man + Spider-Man 2 (USA)
e7baa5b9,1,0,"2 in 1 Game Pack: Spider-Man - Mysterio's Menace + X2 - Wolverine's Revenge
			(Europe, USA)"
4ba7f7cb,0,0,"2 Games in 1: SpongeBob SquarePants - Battle for Bikini Bottom + Jimmy Neutron
			Boy Genius (Europe)"
